Row Labels,Sum of UNIT_PRICE_GBP
E004015080F1F2D2,146.69
E004015080F1F2DD,80.75
E004015080F1F340,29.83
E004015080F1F357,33.8
E004015080F1F35F,27.88
E004015080F1F362,31.68
E004015080F1F3CA,419.66
E004015080F1F3E3,68.93
E004015080F1F3E5,56.11
E004015080F1F420,109.9
E004015080F1F427,123.29
E004015080F1F42B,93.16
E004015080F1F514,270.44
E004015080F1F515,72.39
E004015080F1F54E,17.61
E004015080F1F555,19.29
E004015080F1F601,123.89
E004015080F1F605,143.01
E004015080F1F660,84.2
E004015080F1F662,460.52
E004015080F1F6CD,13.01
E004015080F1F6ED,17.88
E004015080F1F6F0,49.2
E004015080F1F732,669.85
E004015080F1F736,102.65
E004015080F1F746,79.1
E004015080F1F792,19.29
E004015080F1F79B,178
E004015080F1F801,293.8
E004015080F1F818,20.52
E004015080F1F81A,19.74
E004015080F1F820,35.06
E004015080F1F864,20.79
E004015080F1F89E,212.91
E004015080F1F8A8,37.87
E004015080F1F8A9,266.05
E004015080F1F8DE,17
E004015080F1F8E2,95.74
E004015080F1F8E9,25.5
E004015080F1F98F,102.03
E004015080F1F9CC,91.31
E004015080F1F9D5,162.37
E004015080F1F9D6,119.65
E004015080F1FA0B,56.55
E004015080F1FA16,150
E004015080F1FAC7,23.19
E004015080F1FACB,14.86
E004015080F1FACC,44.25
E004015080F1FAD2,218.67
E004015080F1FB03,143.53
E004015080F1FB1D,32.74
E004015080F1FB24,12.13
E004015080F1FB28,69.12
E004015080F1FB2B,24.85
E004015080F1FB84,25
E004015080F1FB88,115.83
E004015080F1FB89,43.19
E004015080F1FB8E,91.66
E004015080F1FB8F,4.25
E004015080F1FB90,52.11
E004015080F1FBED,100
E004015080F1FBF1,29.2
E004015080F1FBF2,42.93
E004015080F1FBFF,209.36
E004015080F1FC30,24.07
E004015080F1FC4C,124.48
E004015080F1FC4F,69.64
E004015080F1FC51,106.71
E004015080F1FC53,42.83
E004015080F1FC57,13.08
E004015080F1FCB2,112.64
E004015080F1FCB8,57.43
E004015080F1FCBA,25.23
E004015080F1FCBD,62.83
E004015080F1FCD8,4.42
E004015080F1FCDA,71.78
E004015080F1FD1B,146.55
E004015080F1FD24,54.47
E004015080F1FD5F,21.25
E004015080F1FD60,128.04
E004015080F1FD6A,109.29
E004015080F1FDA1,61.32
E004015080F1FDA5,69.8
E004015080F1FDAD,109.8
E004015080F1FDAF,36.37
E004015080F1FE5F,6.9
E004015080F1FE61,38.86
E004015080F1FE6A,123.27
E004015080F1FE9C,275.4
E004015080F1FE9D,108.66
E004015080F1FE9E,47.25
E004015080F1FEA7,193.53
E004015080F1FEA8,108.75
E004015080F1FEDF,48.93
E004015080F1FEE3,36.36
E004015080F1FEEA,213.35
E004015080F1FEED,117.61
E004015080F1FEF0,10.53
E004015080F1FF9A,294.23
E004015080F1FFA0,23.9
E004015080F1FFA1,89.74
E004015080F1FFA5,108.32
E004015080F1FFAE,107.05
E004015080F1FFF6,59.47
E004015080F1FFF8,23.27
E004015080F20001,54.52
E004015080F20063,131.52
E004015080F20064,51.68
E004015080F20067,155.6
E004015080F2006C,72.64
E004015080F20071,86.46
E004015080F200D2,150.09
E004015080F200D6,173
E004015080F200DD,170.17
E004015080F200E6,155.13
E004015080F20118,143.35
E004015080F2012F,13.7
E004015080F20138,203.26
E004015080F2013A,35.5
E004015080F2019E,38.4
E004015080F201A1,64.93
E004015080F201A2,68.24
E004015080F201A6,28.04
E004015080F201A8,13.98
E004015080F201C9,29.21
E004015080F201CB,58.23
E004015080F2020F,98.92
E004015080F20211,254.34
E004015080F2021A,30.96
E004015080F20252,129.82
E004015080F20253,181.74
E004015080F20298,21.06
E004015080F20299,134.16
E004015080F2029C,48.66
E004015080F2029E,152.29
E004015080F202A3,342.38
E004015080F202A4,104.51
E004015080F2033B,109.93
E004015080F20344,53.62
E004015080F20380,41.51
E004015080F20381,104.77
E004015080F20382,200.77
E004015080F20383,23.19
E004015080F203A4,109.81
E004015080F203C8,113.03
E004015080F203C9,82.37
E004015080F203CE,79.28
E004015080F203CF,25.84
E004015080F203D0,202.6
E004015080F203D3,154.76
E004015080F20472,181.25
E004015080F20477,68.85
E004015080F204AB,12.75
E004015080F204AF,201.15
E004015080F204B0,59.56
E004015080F204B6,33.99
E004015080F204CC,53.91
E004015080F204CD,14.69
E004015080F204CE,88.48
E004015080F204D0,114.9
E004015080F20530,44.24
E004015080F20534,12.75
E004015080F20539,123.12
E004015080F20562,218.29
E004015080F2059A,11.15
E004015080F2059E,89.64
E004015080F2059F,165.16
E004015080F205A5,4.86
E004015080F205A6,96.18
E004015080F205A7,144.76
E004015080F205B3,11.05
E004015080F205D6,165.13
E004015080F205DA,155.37
E004015080F205E0,52.48
E004015080F205E1,168.13
E004015080F205F7,59.82
E004015080F20602,103.35
E004015080F2065D,27.71
E004015080F2065E,100.66
E004015080F2065F,77.49
E004015080F20663,29.83
E004015080F20664,17
E004015080F20689,81.95
E004015080F20694,183.63
E004015080F206CD,172.37
E004015080F206CF,94.25
E004015080F20709,174.87
E004015080F2070C,45.39
E004015080F20711,98.32
E004015080F20724,71.38
E004015080F2072F,35.4
E004015080F20750,249.65
E004015080F20751,235
E004015080F20752,148.16
E004015080F20755,74.41
E004015080F20756,111.83
E004015080F2075B,195.15
E004015080F2075D,114.24
E004015080F20801,142.11
E004015080F20837,35.58
E004015080F2083A,125.66
E004015080F2083E,126.93
E004015080F2083F,53.98
E004015080F20854,104.63
E004015080F20882,38.25
E004015080F20883,56.11
E004015080F20886,37.26
E004015080F20888,103.61
E004015080F20922,187.99
E004015080F20927,93.89
E004015080F2092D,329.89
E004015080F2092E,173.71
E004015080F20936,191.79
E004015080F20961,144.77
E004015080F20967,72.02
E004015080F2096B,134.76
E004015080F2096C,133.45
E004015080F209E5,100
E004015080F209E6,84.11
E004015080F209EA,41.06
E004015080F209EF,29.64
E004015080F209F0,135.73
E004015080F209F1,78.53
E004015080F20A4E,228.56
E004015080F20A4F,114.16
E004015080F20A52,61.84
E004015080F20A55,122.12
E004015080F20A5A,56.71
E004015080F20A63,28.14
E004015080F20A92,43.72
E004015080F20A97,8.5
E004015080F20A9D,114.24
E004015080F20ADE,67.96
E004015080F20B16,4.25
E004015080F20B1A,22.37
E004015080F20B1B,116.52
E004015080F20B21,69.99
E004015080F20B7F,46.81
E004015080F20B81,129.58
E004015080F20B8C,387.32
E004015080F20BC7,178.22
E004015080F20BCA,26.28
E004015080F20C10,38.07
E004015080F20C11,34.86
E004015080F20C13,77.43
E004015080F20C18,162.53
E004015080F20C1B,17.52
E004015080F20CC3,57.65
E004015080F20CFB,35.47
E004015080F20D03,16.02
E004015080F20D06,16.91
E004015080F20D20,116.11
E004015080F20D49,146.9
E004015080F20D4A,155.41
E004015080F20D4B,204.2
E004015080F20D4D,89.2
E004015080F20D51,17
E004015080F20D55,60.43
E004015080F20D56,89.99
E004015080F20DFD,99.3
E004015080F20E01,89.57
E004015080F20E04,55.74
E004015080F20E11,108.84
E004015080F20E3A,295.75
E004015080F20E40,114.77
E004015080F20E41,45.59
E004015080F20E45,86.36
E004015080F20E8F,166.07
E004015080F20EC9,192.97
E004015080F20ECA,34.6
E004015080F20ECF,38.49
E004015080F20F04,22.12
E004015080F20F40,227.86
E004015080F20F4D,200
E004015080F20F78,287.31
E004015080F20F79,79.46
E004015080F20F7F,39.64
E004015080F20FC2,189.8
E004015080F20FCD,72.03
E004015080F21001,266.76
E004015080F21002,77.25
E004015080F2100C,120
E004015080F21031,117.87
E004015080F21036,44.24
E004015080F21074,29.55
E004015080F21076,78.58
E004015080F210AE,60.09
E004015080F210B5,65.22
E004015080F210B9,74.92
E004015080F210D3,123.89
E004015080F210F6,137.35
E004015080F210F9,169.56
E004015080F210FD,46.55
E004015080F210FE,51.59
E004015080F210FF,108.84
E004015080F21100,46.1
E004015080F21101,54.69
E004015080F21104,109.37
E004015080F21126,40.08
E004015080F211A7,92.42
E004015080F211A9,75.04
E004015080F211D8,140.11
E004015080F211E3,58.77
E004015080F211F8,119.79
E004015080F21203,58.27
E004015080F21226,8.5
E004015080F21227,80.71
E004015080F2122A,51.85
E004015080F2122B,30.43
E004015080F2122C,60.73
E004015080F2122E,12.37
E004015080F21232,60.71
E004015080F21253,173.23
E004015080F212E5,24.06
E004015080F21306,32.65
E004015080F2130C,20
E004015080F21310,91.51
E004015080F21311,149.25
E004015080F21314,252.82
E004015080F21315,95.82
E004015080F2135E,15.31
E004015080F2137E,13.09
E004015080F21380,69.9
E004015080F21389,11.05
E004015080F2138B,162.29
E004015080F21394,24.95
E004015080F21395,148.95
E004015080F21397,69.09
E004015080F213C6,28.32
E004015080F21435,264.07
E004015080F2143A,81.41
E004015080F21480,47.52
E004015080F214A9,30.71
E004015080F214AF,136.53
E004015080F214B1,60.33
E004015080F214B4,78.22
E004015080F214C1,275.51
E004015080F214C5,25.76
E004015080F214EA,128.08
E004015080F21561,73.08
E004015080F21565,147.78
E004015080F2156C,174.03
E004015080F21580,77.7
E004015080F215AC,161.11
E004015080F215AD,108.61
E004015080F215AE,78.56
E004015080F215B1,71.68
E004015080F215B5,15.22
E004015080F215B6,84.44
E004015080F215B7,63.18
E004015080F215B8,118.83
E004015080F215DE,20.98
E004015080F215E3,137.61
E004015080F2168C,236.89
E004015080F21690,96.38
E004015080F21697,53.27
E004015080F216B0,36.47
E004015080F216DA,29.02
E004015080F216DE,15.85
E004015080F216DF,210.89
E004015080F216E2,44.87
E004015080F216E3,214.71
E004015080F216E4,246.95
E004015080F216E5,11.33
E004015080F216E6,92.75
E004015080F21707,63
E004015080F21712,6.9
E004015080F217BC,10.71
E004015080F217C0,39.73
E004015080F217C7,45.48
E004015080F217CB,86.63
E004015080F21810,138.88
E004015080F21839,54.77
E004015080F2183B,89.27
E004015080F21841,28.14
E004015080F218EC,219.34
E004015080F218F7,132.14
E004015080F2193C,197.94
E004015080F21962,127.17
E004015080F21967,7.69
E004015080F2196F,129.63
E004015080F2199D,22.3
E004015080F21A10,189.46
E004015080F21A14,164.33
E004015080F21A4E,210.42
E004015080F21A59,257.6
E004015080F21A7B,102.46
E004015080F21A84,28.24
E004015080F21B29,217.36
E004015080F21B2D,135.66
E004015080F21B49,28.83
E004015080F21B75,52.3
E004015080F21B98,35.98
E004015080F21B9B,25.83
E004015080F21B9D,34.34
E004015080F21BA3,175.92
E004015080F21C48,69.94
E004015080F21C4C,121.99
E004015080F21C8B,63.01
E004015080F21C96,90.15
E004015080F21CB6,61.58
E004015080F21CBC,30.97
E004015080F21CBF,87.08
E004015080F21CFD,139.39
E004015080F21D64,178.87
E004015080F21D68,50
E004015080F21D6E,109.97
E004015080F21D6F,223.95
E004015080F21DB4,186.49
E004015080F21DDB,42.74
E004015080F21DDD,24.16
E004015080F21DE0,30.97
E004015080F21EF5,163.35
E004015080F21EF6,259.03
E004015080F21EF8,204.78
E004015080F21EFB,80.25
E004015080F21F00,66.26
E004015080F21F01,173.76
E004015080F21F39,92.39
E004015080F21F64,8.67
E004015080F21FBE,54.33
E004015080F22022,65.31
E004015080F22024,78.59
E004015080F22026,29.55
E004015080F2202C,157.77
E004015080F2202D,167.42
E004015080F2202F,69.38
E004015080F22066,171.83
E004015080F22094,7.87
E004015080F220F1,125.31
E004015080F2211F,19.38
E004015080F2214F,352.84
E004015080F22154,243.6
E004015080F22155,147.69
E004015080F22157,90.52
E004015080F22159,76.13
E004015080F2215A,46.54
E004015080F2218F,172.36
E004015080F221C3,4.25
E004015080F22219,41.93
E004015080F2221A,69.02
E004015080F2224B,19.11
E004015080F2224D,83.59
E004015080F2224E,17.43
E004015080F22284,109.55
E004015080F22285,36.99
E004015080F22287,123.56
E004015080F22289,97.14
E004015080F2228A,30
E004015080F222BE,158.4
E004015080F222C9,32.29
E004015080F222EF,39.21
E004015080F223FB,98.48
E004015080F22430,50.87
E004015080F2247E,153.79
E004015080F22528,121.92
E004015080F22533,124.48
E004015080F225B2,108.84
E004015080F225B3,8.5
E004015080F225B4,169.28
E004015080F225BD,166.18
E004015080F225E0,31.77
E004015080F225E1,135.6
E004015080F225EC,33.62
E004015080F2261E,19.47
E004015080F22621,82.73
E004015080F22623,309.29
E004015080F22624,173.9
E004015080F22629,173.17
E004015080F2262A,261.76
E004015080F2265D,33.54
E004015080F2266D,68.58
E004015080F22670,44.24
E004015080F22673,152.73
E004015080F22678,79.23
E004015080F226E3,104.18
E004015080F226E6,212.81
E004015080F226EE,40.26
E004015080F226EF,37.23
E004015080F22716,10.88
E004015080F2271D,18.5
E004015080F2271E,15.84
E004015080F2274F,293.01
E004015080F22750,49.63
E004015080F22752,172.49
E004015080F22754,107.53
E004015080F2275A,156.25
E004015080F2275B,182.91
E004015080F2275D,168.66
E004015080F22794,111.77
E004015080F2279E,253.93
E004015080F227A1,9.73
E004015080F227A4,29.75
E004015080F227A9,256.58
E004015080F227C8,49.12
E004015080F2281F,257.11
E004015080F228C0,234.22
E004015080F229A3,58.94
E004015080F229A5,5.31
E004015080F229FD,220.81
E004015080F22A7A,70.75
E004015080F22A7B,144.96
E004015080F22A83,49.27
E004015080F22A84,62.47
E004015080F22A85,133.8
E004015080F22A86,122.98
E004015080F22AA9,4.25
E004015080F22AAC,74.08
E004015080F22AB0,50.45
E004015080F22AB1,38.04
E004015080F22AB4,28.93
E004015080F22AB8,26.56
E004015080F22AE8,19.12
E004015080F22AEA,190.55
E004015080F22AEB,74.69
E004015080F22AF0,53.19
E004015080F22AF1,163.36
E004015080F22AF3,291.58
E004015080F22AF5,41.06
E004015080F22AF6,108.66
E004015080F22B2F,22.12
E004015080F22B3A,13.8
E004015080F22B42,35.76
E004015080F22B45,148.67
E004015080F22B5C,12.75
E004015080F22B8C,242.28
E004015080F22B8E,142.03
E004015080F22BB7,77.67
E004015080F22BB8,199.97
E004015080F22BB9,217.95
E004015080F22BBA,121.38
E004015080F22BE3,83.71
E004015080F22BE6,75.12
E004015080F22C1C,184.02
E004015080F22C1D,395.36
E004015080F22C22,118.22
E004015080F22C23,87.93
E004015080F22C25,162.55
E004015080F22C27,165.02
E004015080F22C5C,201.15
E004015080F22C6D,166.24
E004015080F22C72,128.49
E004015080F22C75,42.5
E004015080F22C78,59.65
E004015080F22C92,8.5
E004015080F22CD3,56.97
E004015080F22CD4,38.31
E004015080F22D35,24.86
E004015080F22D37,295.56
E004015080F22D39,68.84
E004015080F22D42,69.31
E004015080F22D98,46.99
E004015080F22E6E,159.27
E004015080F22E6F,37.24
E004015080F22E77,126.14
E004015080F22E79,44.48
E004015080F22E7A,16.19
E004015080F22ED0,84.42
E004015080F22F2F,23.8
E004015080F22F33,52.37
E004015080F22F35,9.47
E004015080F22F62,49.37
E004015080F22F63,45.66
E004015080F22F65,88.5
E004015080F22F8E,63.96
E004015080F22F99,25.5
E004015080F22F9B,17.7
E004015080F22FCF,71.94
E004015080F22FD1,17
E004015080F22FD7,35.13
E004015080F22FD8,30.98
E004015080F22FE4,22.74
E004015080F2301B,26.18
E004015080F23021,179.8
E004015080F23026,76.3
E004015080F2306C,45.6
E004015080F23075,71.05
E004015080F23077,75.75
E004015080F2309B,30.26
E004015080F2309C,94.96
E004015080F2309D,170.6
E004015080F2309E,140.06
E004015080F230C9,45.76
E004015080F230CB,40.69
E004015080F230CD,7.61
E004015080F23106,238.92
E004015080F23108,186.94
E004015080F2310A,17.7
E004015080F2310B,59.48
E004015080F2310C,11.94
E004015080F2310D,131.37
E004015080F23113,56.1
E004015080F23121,64.52
E004015080F23155,58.75
E004015080F23160,199.31
E004015080F23177,33.63
E004015080F231AE,138.91
E004015080F231B6,138.84
E004015080F231B7,93.63
E004015080F231B9,43.1
E004015080F231D8,21.42
E004015080F2321D,172.21
E004015080F2321F,82.41
E004015080F23221,66.97
E004015080F23222,132.12
E004015080F23228,131.84
E004015080F23283,151.59
E004015080F23293,84.49
E004015080F232E7,77.5
E004015080F232E9,43.09
E004015080F232EA,60.69
E004015080F23357,93.54
E004015080F23359,120.19
E004015080F2335B,32.92
E004015080F233B0,86.1
E004015080F233BB,4.25
E004015080F2340D,115.86
E004015080F2340F,130.17
E004015080F23415,171.07
E004015080F23438,180.28
E004015080F23439,65.67
E004015080F2343A,122.1
E004015080F2343B,282.97
E004015080F23444,119.9
E004015080F23446,40.97
E004015080F2344C,89.55
E004015080F23451,36.87
E004015080F23457,102.5
E004015080F23468,17
E004015080F2346B,66.01
E004015080F23472,38.25
E004015080F234A8,354.59
E004015080F234AA,63.54
E004015080F234F8,168.21
E004015080F234FB,118.85
E004015080F23503,55.92
E004015080F23506,28.85
E004015080F2354E,34.43
E004015080F23550,43.89
E004015080F2356F,62.3
E004015080F23578,207.22
E004015080F2357A,192.56
E004015080F23581,165.83
E004015080F23586,157.45
E004015080F2358C,99.54
E004015080F235A1,55.03
E004015080F235A2,60.8
E004015080F235A5,47.26
E004015080F235A6,21.86
E004015080F235DF,68.76
E004015080F235E0,26.55
E004015080F235E1,123.09
E004015080F235F5,103.01
E004015080F2362C,103.77
E004015080F2362F,65.76
E004015080F23634,23.45
E004015080F23637,9.47
E004015080F2363A,63.98
E004015080F2368B,199.73
E004015080F2368C,199.04
E004015080F2368E,102.2
E004015080F236F4,67.8
E004015080F236F6,415.64
E004015080F236F7,12.75
E004015080F236FD,93.9
E004015080F236FF,121.42
E004015080F23701,28.85
E004015080F23702,51.16
E004015080F23759,3.36
E004015080F23769,65.48
E004015080F237BF,191.02
E004015080F237C1,92.49
E004015080F237C2,398.73
E004015080F237CA,275.68
E004015080F237CD,58.13
E004015080F2382D,15.22
E004015080F2382E,166
E004015080F23830,200.87
E004015080F23832,61.13
E004015080F23839,70
E004015080F2383B,210.04
E004015080F23892,113.43
E004015080F238A2,19.38
E004015080F238EC,80.87
E004015080F238EE,34.6
E004015080F2391A,243.75
E004015080F2391B,128.93
E004015080F2391C,79.03
E004015080F2392B,161.59
E004015080F2392D,379.35
E004015080F23932,191.5
E004015080F2394A,18.13
E004015080F2394D,76.02
E004015080F2394E,16.54
E004015080F23952,17.78
E004015080F23994,14.06
E004015080F2399F,41.67
E004015080F239D6,88.49
E004015080F239D9,75.2
E004015080F239DC,68.57
E004015080F239E1,62.92
E004015080F23A20,164.69
E004015080F23A26,19.38
E004015080F23A28,60.36
E004015080F23A2B,141.5
E004015080F23A50,17.17
E004015080F23A5C,196.81
E004015080F23A5E,141.39
E004015080F23A62,202.38
E004015080F23A67,75.95
E004015080F23A7B,7.61
E004015080F23A7C,96.36
E004015080F23A7F,53.01
E004015080F23A82,28.39
E004015080F23A85,30.96
E004015080F23ACC,21.94
E004015080F23AD7,106.96
E004015080F23B0A,102.37
E004015080F23B0D,175.47
E004015080F23B10,17.95
E004015080F23B15,125
E004015080F23B62,27.88
E004015080F23B63,249.74
E004015080F23B65,99.73
E004015080F23B6D,123.65
E004015080F23B6E,71.94
E004015080F23B70,356.3
E004015080F23BCE,62.64
E004015080F23BD5,159.81
E004015080F23BD7,164.68
E004015080F23BD9,22.3
E004015080F23BDA,108.58
E004015080F23BE0,72.91
E004015080F23C31,17.7
E004015080F23C3C,49.01
E004015080F23C44,142.35
E004015080F23C4D,83.71
E004015080F23C5E,400.31
E004015080F23CA9,83.25
E004015080F23CAA,39.37
E004015080F23D04,196.06
E004015080F23D10,121.23
E004015080F23D17,36.01
E004015080F23D19,143.36
E004015080F23D1B,31.33
E004015080F23D7C,95.42
E004015080F23D7F,114.55
E004015080F23D91,71.49
E004015080F23D9C,65.84
E004015080F23DD0,140.26
E004015080F23DD2,135.92
E004015080F23DD8,166.77
E004015080F23DDB,155.38
E004015080F23DDD,206.69
E004015080F23DF9,30.7
E004015080F23DFA,33.8
E004015080F23E12,155.13
E004015080F23E14,89.72
E004015080F23E19,65.68
E004015080F23E31,378.94
E004015080F23E3C,64.49
E004015080F23EC0,47.35
E004015080F23F13,116.4
E004015080F23F15,67.86
E004015080F23F18,29.83
E004015080F23F1E,86.2
E004015080F23F37,43.81
E004015080F23F38,167.09
E004015080F23F4E,69.3
E004015080F23F52,64.35
E004015080F23F57,200.68
E004015080F23F5B,42.3
E004015080F23F74,53.27
E004015080F23FC5,38.67
E004015080F2405E,132.25
E004015080F2405F,119.65
E004015080F24061,56.69
E004015080F240C0,4.78
E004015080F240C6,32.73
E004015080F240C7,93.24
E004015080F240CD,126.45
E004015080F240CF,13.98
E004015080F240D1,93.87
E004015080F24129,46.54
E004015080F2413A,53.01
E004015080F2414B,206.54
E004015080F24191,89.57
E004015080F24193,52.13
E004015080F24194,94.35
E004015080F2419C,37.04
E004015080F241EB,240.56
E004015080F241F2,161.33
E004015080F241F3,26.55
E004015080F241FD,42.55
E004015080F241FE,60.69
E004015080F24200,49.37
E004015080F24202,162.53
E004015080F24208,213.4
E004015080F24261,42.5
E004015080F24272,21.77
E004015080F24281,39.02
E004015080F242BE,289.29
E004015080F242D6,138.03
E004015080F242D7,100.31
E004015080F242D8,81.24
E004015080F242D9,12.75
E004015080F242F6,212.89
E004015080F242F8,249.98
E004015080F242FC,222.02
E004015080F24366,96.73
E004015080F243ED,268.18
E004015080F243F0,165.02
E004015080F243F6,97.35
E004015080F243F8,272.74
E004015080F2440C,38.49
E004015080F2440D,9.03
E004015080F2440E,168.5
E004015080F2440F,116.8
E004015080F24427,96.18
E004015080F2442C,122.13
E004015080F24430,130.35
E004015080F24432,67.88
E004015080F2444A,14.95
E004015080F24455,65.59
E004015080F24496,80.42
E004015080F244A1,83.27
E004015080F244D1,75.56
E004015080F2452F,74.51
E004015080F24530,188.49
E004015080F24532,101.42
E004015080F2453A,84.52
E004015080F2453B,171.77
E004015080F2460B,155.99
E004015080F24616,120
E004015080F2461C,90.5
E004015080F24627,219.92
E004015080F24663,200.43
E004015080F2466C,149.79
E004015080F2466E,18.94
E004015080F2466F,229.11
E004015080F246C1,48.32
E004015080F24742,25.66
E004015080F2474D,171.5
E004015080F24751,137.06
E004015080F2475C,46.36
E004015080F2478B,313.33
E004015080F247AA,285.01
E004015080F247AB,95.65
E004015080F247AC,78.93
E004015080F247B4,48.75
E004015080F247B5,230.72
E004015080F247B6,135.3
E004015080F247C7,28.76
E004015080F247C9,161.33
E004015080F247CD,12.2
E004015080F247D4,23.1
E004015080F2480A,68.06
E004015080F24815,304.59
E004015080F24868,61.14
E004015080F24870,58.69
E004015080F24873,214.93
E004015080F248E0,54.24
E004015080F248E1,56.57
E004015080F248E2,272.43
E004015080F248E3,37.42
E004015080F248EB,159.64
E004015080F248EC,151.14
E004015080F248ED,86.02
E004015080F248FE,79.46
E004015080F24902,110.06
E004015080F24904,16.01
E004015080F24927,17.43
E004015080F24940,176.97
E004015080F2494B,83.78
E004015080F249A3,67.5
E004015080F249A6,33.62
E004015080F24A0C,28.6
E004015080F24AF1,96.73
E004015080F24AF8,8.5
E004015080F24B03,227.09
E004015080F24BB5,188.66
E004015080F24C35,25.5
E004015080F24C40,94.77
E004015080F24C97,44.24
E004015080F24CA0,143.42
E004015080F24CA2,103.18
E004015080F24CA3,49.03
E004015080F24CB7,247.11
E004015080F24CFF,131.6
E004015080F24D5A,122.2
E004015080F24D5D,36.29
E004015080F24D65,79.2
E004015080F24DDB,12.21
E004015080F24DDC,55.92
E004015080F24DDD,36.8
E004015080F24DDE,50
E004015080F24DF3,36.53
E004015080F24E15,66.12
E004015080F24E20,128.92
E004015080F24E39,85.91
E004015080F24E90,19.47
E004015080F24E93,146.87
E004015080F24E9B,174.94
E004015080F24E9E,105.45
E004015080F24F23,238.6
E004015080F24F68,285.2
E004015080F24FEC,131.06
E004015080F25058,150.97
E004015080F25059,93.7
E004015080F2505A,98.81
E004015080F25098,145.84
E004015080F250B3,65.92
E004015080F250BE,151.06
E004015080F25118,39.65
E004015080F25123,173.17
E004015080F2517D,188
E004015080F2517E,5.22
E004015080F2517F,235.1
E004015080F251B9,38.33
E004015080F251C4,14.87
E004015080F251D9,129.1
E004015080F251E4,136.64
E004015080F25235,123.17
E004015080F2523D,35.38
E004015080F25240,377.43
E004015080F252AE,130.59
E004015080F252AF,51.32
E004015080F252B1,97.18
E004015080F252B2,35.4
E004015080F252EF,113.69
E004015080F25308,46.81
E004015080F25313,45.75
E004015080F2536D,26.28
E004015080F253E1,287.36
E004015080F25404,15.93
E004015080F25427,191.32
E004015080F25428,82.75
E004015080F2543C,350.42
E004015080F25464,69.64
E004015080F25465,146.52
E004015080F25484,60.71
E004015080F254E4,25.93
E004015080F25520,22.2
E004015080F2553A,111.51
E004015080F25559,88.66
E004015080F2555A,285.55
E004015080F2557C,75.39
E004015080F255A9,49.03
E004015080F255C6,23.09
E004015080F255DA,103.35
E004015080F255E2,31.77
E004015080F2569E,88.77
E004015080F2569F,119.1
E004015080F256A3,117.96
E004015080F256A5,89.63
E004015080F256A6,87.16
E004015080F256C9,201.48
E004015080F256D3,78.84
E004015080F256D4,71.5
E004015080F25716,104.32
E004015080F25719,54.08
E004015080F25721,65.82
E004015080F25724,101.08
E004015080F257D7,199.73
E004015080F257D8,46.73
E004015080F257DA,194.3
E004015080F257DD,191
E004015080F257DE,48.32
E004015080F257DF,56.11
E004015080F257E0,58.85
E004015080F257E2,50.73
E004015080F2580A,154.22
E004015080F2580C,33.36
E004015080F2580F,65.22
E004015080F25846,29.21
E004015080F2584D,120.15
E004015080F25887,175.68
E004015080F258FF,88.82
E004015080F25900,25
E004015080F25901,258.03
E004015080F25904,94.06
E004015080F25906,4.25
E004015080F25907,121.89
E004015080F25909,201.37
E004015080F2590A,125.29
E004015080F2590B,135.73
E004015080F2590C,274.39
E004015080F2592E,61.59
E004015080F2592F,38.67
E004015080F25936,60.1
E004015080F25938,138.04
E004015080F25939,82.85
E004015080F25966,933.95
E004015080F25967,500
E004015080F2597E,173.79
E004015080F25981,231.14
E004015080F259BF,93.96
E004015080F25A3C,157.67
E004015080F25A3D,90.7
E004015080F25A40,347.16
E004015080F25A43,42.12
E004015080F25A45,81.94
E004015080F25A46,69.57
E004015080F25A48,195.75
E004015080F25A4B,292.28
E004015080F25A6B,90.72
E004015080F25A72,37.87
E004015080F25A74,83.75
E004015080F25A76,175.02
E004015080F25AA0,244.92
E004015080F25ADF,46.36
E004015080F25BA6,63.17
E004015080F25BAA,42.02
E004015080F25BB1,53.18
E004015080F25BF6,46.5
E004015080F25C08,53.02
E004015080F25C7B,145.99
E004015080F25CD3,45.31
E004015080F25CD7,255.2
E004015080F25CDE,26.11
E004015080F25CDF,282.56
E004015080F25D13,74.68
E004015080F25D1B,127.53
E004015080F25D4E,355.21
E004015080F25D59,189.46
E004015080F25D63,35.4
E004015080F25DC4,87.15
E004015080F25DC5,36.64
E004015080F25DC6,126.9
E004015080F25DC7,106.54
E004015080F25DC8,49.11
E004015080F25DC9,76.28
E004015080F25DCD,33.88
E004015080F25DCE,234.67
E004015080F25DCF,8.67
E004015080F25DD0,247.88
E004015080F25DD1,165.37
E004015080F25DD2,133.5
E004015080F25DF1,214.66
E004015080F25DF2,20.98
E004015080F25DF6,168.76
E004015080F25DFD,94.6
E004015080F25DFF,124.05
E004015080F25E21,73.99
E004015080F25E2B,50.63
E004015080F25E45,80.34
E004015080F25E48,14.14
E004015080F25E82,5
E004015080F25EF4,98.33
E004015080F25EF5,77.8
E004015080F25EF6,140.19
E004015080F25EF7,15.93
E004015080F25EF8,23.46
E004015080F25EFD,66.64
E004015080F25EFE,343.43
E004015080F25EFF,98.04
E004015080F25F00,28.57
E004015080F25F01,136.91
E004015080F25F02,154.05
E004015080F25F21,67.09
E004015080F25F24,904.3
E004015080F25F2A,4.25
E004015080F25F2B,102.73
E004015080F25F2C,169.14
E004015080F25F51,75.62
E004015080F25F5B,231.75
E004015080F25F8E,158.5
E004015080F25F93,10.44
E004015080F25F94,46.77
E004015080F25F99,59.1
